"ProductCode","Name","TamilName","Category","Mrp","SellingPrice","PurchasePrice","Barcode","TaxSlabName","IsWeighable","HasExpiry","Uom"
"BA-10163","MILKY MIST FRESH CREAM","மில்கிமிஸ்ட் பிரஸ் கிரிம்","","65.00","64.00","57.02","11528","GST 0%","FALSE","TRUE","Pcs"
"BA-10164","MILKYMIST BUTTER 100","100மில்கிமிஸ்ட் பட்டர்","","85.00","83.00","77.28","11529","GST 0%","FALSE","TRUE","Pcs"
"BA-10165","mILKYMIST CURD 500","மில்கிமிஸ்ட் தயிர் 500","","44.00","43.00","38.00","11530","GST 0%","FALSE","TRUE","Pcs"
"BA-10166","MILKYMIST CHESE 10","200கி மில்கிமிஸ்ட் சீஸ்","","149.00","146.00","133.03","126153","GST 0%","FALSE","TRUE","Pcs"
"BA-10166","MILKYMIST CHESE 10","200கி மில்கிமிஸ்ட் சீஸ்","","160.00","158.00","142.86","131323","GST 0%","FALSE","TRUE","Pcs"
"BA-10167","mysore dhall black 1K","மைசூர் துவரை 1கி","","1.00","1.00","0.00","","GST 0%","FALSE","FALSE","Pcs"
"BA-10168","AACHI PICKLES 5K","ஆச்சி ஊரூகா 5கி","","425.00","320.00","240.00","11533","GST 0%","FALSE","TRUE","Pcs"
"BA-10169","WINKINS 10","வின்கின்ஸ் கேக் 10","","10.00","9.50","8.70","11534","GST 0%","FALSE","TRUE","Pcs"
"BA-1017","LUX VELVET SET","லக்ஸ் வெல்வெட் செட்","","73.00","71.00","68.50","2071","GST 0%","FALSE","TRUE","Pcs"
"BA-10170","WINKINS CAKE 15R","வின்கிண்ஸ் 15","","10.00","9.50","8.00","11535","GST 0%","FALSE","TRUE","Pcs"
"BA-10171","dabur anmol 175","டாபர் தே.எ 175","","60.00","58.00","54.54","11536","GST 0%","FALSE","TRUE","Pcs"
"BA-10172","DABUR ANMOL 100","டாபர் தே.எ 100","","32.00","31.00","29.09","11537","GST 0%","FALSE","TRUE","Pcs"
"BA-10173","DABUR JASMINE 200","டாபர் ஜாஸ்மின் 200","","60.00","58.00","54.54","11538","GST 0%","FALSE","TRUE","Pcs"
"BA-10174","DABUR JASMINE 100","டாபர் ஜாஸ்மின் 100","","30.00","29.00","27.27","11539","GST 0%","FALSE","TRUE","Pcs"
"BA-10175","GOOD NIGHT ACTIVE 2PC","GK லிக்குட் 2","","165.00","159.00","147.00","11540","GST 0%","FALSE","TRUE","Pcs"
"BA-10175","GOOD NIGHT ACTIVE 2PC","GK லிக்குட் 2","","175.00","169.00","157.83","132943","GST 0%","FALSE","TRUE","Pcs"
"BA-10176","TEDDYY WIPES","TEDDYY WIPES","","199.00","120.00","100.00","11541","GST 0%","FALSE","TRUE","Pcs"
"BA-10177","APPA COOKIES","அப்பா குக்கிஸ்","","30.00","29.00","24.50","11542","GST 0%","FALSE","TRUE","Pcs"
"BA-10178","AJWA BUTTER REGULER","அஜ்வா பட்டர் முருக்கு","","50.00","46.00","38.00","11544","GST 0%","FALSE","TRUE","Pcs"
"BA-10179","SEENI BISCUIT 250","சீனி பிஸ்கட் 250","","70.00","50.00","40.00","11546","GST 0%","FALSE","TRUE","Pcs"
"BA-1018","VIM LIQUID 500L","500லிவிம் லிக்விட்","","135.00","130.00","120.62","129178","GST 0%","FALSE","TRUE","Pcs"
"BA-1018","VIM LIQUID 500L","500லிவிம் லிக்விட்","","140.00","137.00","124.45","132257","GST 0%","FALSE","TRUE","Pcs"
"BA-10180","anil kozhukattai","அனில் கொலுகட்டை","","52.00","42.00","36.71","11547","GST 0%","FALSE","TRUE","Pcs"
"BA-10181","NABATI BOX 5","நாபாடி BOX 5","","120.00","110.00","99.96","11548","GST 0%","FALSE","TRUE","Pcs"
"BA-10182","SUN SEED BLACK 100G","100சன் சீட் கருப்பு","","50.00","19.00","10.00","11549","GST 0%","FALSE","TRUE","Pcs"
"BA-10183","CHIA SEEDS","CHIA SEEDS","","300.00","230.00","155.00","11550","GST 0%","FALSE","TRUE","Pcs"
"BA-10184","DON ALMONDS","DON ALMONDS","","360.00","245.00","165.00","11551","GST 0%","FALSE","TRUE","Pcs"
"BA-10185","DRY GRAPES","DRY GRAPES","","140.00","115.00","85.00","11552","GST 0%","FALSE","TRUE","Pcs"
"BA-10186","BLOCK KISMIS","BLOCK KISMIS","","140.00","125.00","80.00","11553","GST 0%","FALSE","TRUE","Pcs"
"BA-10187","DRIED AMLA","DRIED AMLA","","120.00","110.00","75.00","11554","GST 0%","FALSE","TRUE","Pcs"
"BA-10188","PUMPKIN SEEDS","PAMPKIN SEEDS","","300.00","195.00","130.00","11555","GST 0%","FALSE","TRUE","Pcs"
"BA-10189","PRUNES","PRUNES","","250.00","190.00","140.00","11556","GST 0%","FALSE","TRUE","Pcs"
"BA-1019","LOREAL DP 416 RS.590/-","ரு.590/- லோரியல் DP 416","","590.00","550.00","0.00","2073","GST 18%","FALSE","TRUE","Pcs"
"BA-10190","BLUEBERRY","BLUEBERRY","","499.00","385.00","265.00","11557","GST 0%","FALSE","TRUE","Pcs"
"BA-10191","TRAIL MIX","TRAIL MIX","","360.00","245.00","195.00","11558","GST 0%","FALSE","TRUE","Pcs"
"BA-10192","MIX BERRIST","MIX BERRIST","","400.00","295.00","240.00","11559","GST 0%","FALSE","TRUE","Pcs"
"BA-10193","KOTEX 30","KOTEX 30","","30.00","29.00","25.00","11560","GST 0%","FALSE","TRUE","Pcs"
"BA-10194","KOTEX 28","KOTEX 28","","28.00","27.00","24.00","11561","GST 0%","FALSE","TRUE","Pcs"
"BA-10195","DUKES BOURBON 3+1","DUKES BOURBON 3+1","","108.00","106.00","96.39","11562","GST 0%","FALSE","TRUE","Pcs"
"BA-10196","DUKES CREME","DUKES CREME","","59.00","56.00","50.00","11563","GST 0%","FALSE","TRUE","Pcs"
"BA-10197","DUKES WAFER","DUKES WAFERS","","10.00","9.50","8.00","11564","GST 0%","FALSE","TRUE","Pcs"
"BA-10198","DUKES WAFFY","DUKES WAFFY","","10.00","9.50","8.00","11565","GST 0%","FALSE","TRUE","Pcs"
"BA-10199","mochai black 500","மொச்சை B 500","","60.00","48.00","40.00","11567","GST 0%","FALSE","TRUE","Pcs"
"BA-102","GERY COCONUT","ஜெரி கோகோனட்","","60.00","50.00","40.00","1154","GST 0%","FALSE","TRUE","Pcs"
"BA-1020","RIN POWDER 1K.","1கி.ரின் பவுடர்","","86.00","83.00","75.21","2074","GST 0%","FALSE","TRUE","Pcs"
"BA-10200","MOCHAI BLACK 250","மொச்சை B 250","","30.00","24.00","20.00","11568","GST 0%","FALSE","TRUE","Pcs"
"BA-10201","PALM SUPER PM","PALM SUPER ஆயில்","","159.00","132.00","130.00","11569","GST 0%","FALSE","TRUE","Pcs"
"BA-10202","DUKES WAFER 10","DUKES WAFER","","10.00","9.50","8.00","11570","GST 0%","FALSE","TRUE","Pcs"
"BA-10203","N2H TRAIL MIX","N2H TRAIL MIX","","200.00","160.00","120.00","11571","GST 0%","FALSE","TRUE","Pcs"
"BA-10204","FIGO CARTIDGE PEN","FIGO CARTIDGE PEN","","50.00","45.00","33.00","11572","GST 0%","FALSE","TRUE","Pcs"
"BA-10205","FLAIR GLITTER PEN 10","FLAIR GLITTER PEN 10","","10.00","10.00","6.30","11573","GST 0%","FALSE","TRUE","Pcs"
"BA-10205","FLAIR GLITTER PEN 10","FLAIR GLITTER PEN 10","","100.00","90.00","60.00","111354","GST 0%","FALSE","TRUE","Pcs"
"BA-10206","RORITO FIBER PEN","RERITO FIBER PEN","","10.00","10.00","7.00","11574","GST 0%","FALSE","TRUE","Pcs"
"BA-10207","FIGO ERASER 20","FIGO ரப்பர் 20","","20.00","18.00","15.00","11575","GST 0%","FALSE","TRUE","Pcs"
"BA-10208","RERITO MARKER","RERITO MARKER","","20.00","20.00","13.00","11576","GST 0%","FALSE","TRUE","Pcs"
"BA-10209","APSARA Crayons","APSARA CRYONS","","10.00","10.00","7.50","11577","GST 0%","FALSE","TRUE","Pcs"
"BA-1021","LOREAL NDB 3 RS.590/-","ரு.590/- லோரியல் NDB 3","","590.00","548.00","0.00","2075","GST 18%","FALSE","TRUE","Pcs"
"BA-10210","kotex 36","KOTEX 36","","36.00","35.00","30.00","11579","GST 0%","FALSE","TRUE","Pcs"
"BA-10211","HIMA NEEM PACK 10","ஹிமா நீம் 10","","10.00","9.50","6.60","11580","GST 0%","FALSE","TRUE","Pcs"
"BA-10212","HIMA NEEM SCUB 10","ஹிமா ஸ்கரப் 10","","10.00","9.50","6.60","11581","GST 0%","FALSE","TRUE","Pcs"
"BA-10213","hima PANTS M5","ஹிமா PANTS M5","","75.00","72.00","57.76","11582","GST 0%","FALSE","TRUE","Pcs"
"BA-10214","HIMA PANTS S5","ஹிமா PANTS S5","","70.00","68.00","56.00","11583","GST 0%","FALSE","TRUE","Pcs"
"BA-10215","HIMA WIPES 24","HIMA WIPES 24","","79.00","77.00","60.82","11584","GST 0%","FALSE","TRUE","Pcs"
"BA-10216","HIMA PANTS XL 2","HIMA PANTS XL2","","34.00","32.00","28.65","11585","GST 0%","FALSE","TRUE","Pcs"
"BA-10217","INDULEKHA SHAMPOO 5","இந்துலேகா சாம்பூ 5","","60.00","55.00","47.40","11586","GST 0%","FALSE","TRUE","Pcs"
"BA-10217","INDULEKHA SHAMPOO 5","இந்துலேகா சாம்பூ 5","","5.00","5.00","4.40","121458","GST 0%","FALSE","TRUE","Pcs"
"BA-10218","LAVIAN CAKE 10","LAVIAN CAKE 10","","10.00","9.50","8.00","11587","GST 0%","FALSE","TRUE","Pcs"
"BA-10219","CAKE N CREAM 5","கேக் 5","","5.00","5.00","4.00","11588","GST 0%","FALSE","TRUE","Pcs"
"BA-1022","LOREAL B 3.16 RS.590/-","ரு.590/- லோரியல் B 3.16","","590.00","548.00","0.00","2076","GST 18%","FALSE","TRUE","Pcs"
"BA-10220","BRI WAFER CHO","வேபர் 25","","25.00","24.00","22.50","11589","GST 0%","FALSE","TRUE","Pcs"
"BA-10221","BRI WAFER VEN","வேபர் 25","","25.00","24.00","21.65","11590","GST 0%","FALSE","TRUE","Pcs"
"BA-10222","BRI STR 25","வேபர் 25","","25.00","24.00","21.65","11591","GST 0%","FALSE","TRUE","Pcs"
"BA-10223","BRI WAFER ORG 25","வேபர்","","25.00","24.00","22.50","11592","GST 0%","FALSE","TRUE","Pcs"
"BA-10224","EXAM PAD SILVER","EXAM PAD","","80.00","45.00","30.00","11593","GST 0%","FALSE","TRUE","Pcs"
"BA-10225","EXAM PAD PLATIUM","EXAM PAD PLATIUM","","95.00","60.00","38.00","11594","GST 0%","FALSE","TRUE","Pcs"
"BA-10226","EXAM PAD NO1 PLA","EXAM PAD NO1","","170.00","120.00","80.00","11595","GST 0%","FALSE","TRUE","Pcs"
"BA-10227","NATRAJ ASLI J BOX","NATRAJ ASLI","","75.00","65.00","50.00","11596","GST 0%","FALSE","TRUE","Pcs"
"BA-10228","MEAL MAKER 1K","MEAL MAKER 1K","","140.00","120.00","96.00","11597","GST 0%","FALSE","TRUE","Pcs"
"BA-10229","FOOD BOX 450","FOOD BOX 450","","300.00","260.00","187.00","11598","GST 0%","FALSE","TRUE","Pcs"
"BA-1023","LOREAL SHAMPOO TP 5 RS.350","ரு.350/- லோரியல் ஷம்பூ TP 5","","350.00","324.00","0.00","2077","GST 18%","FALSE","TRUE","Pcs"
"BA-10230","SPRITE 20R","SPRITE 20","","20.00","20.00","18.00","11599","GST 0%","FALSE","TRUE","Pcs"
"BA-10231","COCO COLA 20","COCK 20","","20.00","20.00","18.50","11600","GST 0%","FALSE","TRUE","Pcs"
"BA-10232","KINDLY SODA","KINDLY SODA","","20.00","20.00","18.00","11601","GST 0%","FALSE","TRUE","Pcs"
"BA-10233","CAMLIN PRITHVI","CAMLIN PRITHVI","","60.00","56.00","45.00","11602","GST 0%","FALSE","TRUE","Pcs"
"BA-10234","SENSODENT KF 75G","75கி சென் KF","","123.00","119.00","90.20","11603","GST 0%","FALSE","TRUE","Pcs"
"BA-10234","SENSODENT KF 75G","75கி சென் KF","","127.00","118.00","96.00","103826","GST 0%","FALSE","TRUE","Pcs"
"BA-10234","SENSODENT KF 75G","75கி சென் KF","","136.00","131.00","98.09","129596","GST 0%","FALSE","TRUE","Pcs"
"BA-10235","PAYORIYA BIG","பயோரியா BIG","","20.00","19.00","17.00","11604","GST 0%","FALSE","TRUE","Pcs"
"BA-10236","PAMPERS NB10P","PAMPERS NB10","","89.00","85.00","76.60","11605","GST 0%","FALSE","TRUE","Pcs"
"BA-10237","WHISPER XL 30N","விஸ்பர் XL 30","","298.00","283.00","258.44","11606","GST 0%","FALSE","TRUE","Pcs"
"BA-10238","WHISPER XL 3+1","விஸ்பர் XL 3+1","","480.00","465.00","416.78","11607","GST 0%","FALSE","TRUE","Pcs"
"BA-10239","PAMPERS L44","பேம்பர்ஸ் L44","","699.00","649.00","577.60","11608","GST 0%","FALSE","TRUE","Pcs"
"BA-1024","LOREAL SHAMPOO FR 3X RS.350","ரு.350/- லோரியல் ஷம்பூ FR 3X","","350.00","324.00","0.00","2078","GST 18%","FALSE","TRUE","Pcs"
"BA-10240","pantene conti ss 180","பென்டின் கன்டிஸ்னர் 180","","180.00","175.00","154.93","11609","GST 0%","FALSE","TRUE","Pcs"
"BA-10240","pantene conti ss 180","பென்டின் கன்டிஸ்னர் 180","","190.00","183.00","127.22","107828","GST 0%","FALSE","TRUE","Pcs"
"BA-10241","PANTENE CONTI HC 180","பென்டின் கன்டிஸ்னர் 180","","190.00","185.00","165.22","11610","GST 0%","FALSE","TRUE","Pcs"
"BA-10241","PANTENE CONTI HC 180","பென்டின் கன்டிஸ்னர் 180","","229.00","224.00","199.14","119665","GST 0%","FALSE","TRUE","Pcs"
"BA-10242","PANTENE CONTI SM85","பென்டின் கன்டிஸ்னர் 85","","85.00","83.00","72.94","11611","GST 0%","FALSE","TRUE","Pcs"
"BA-10242","PANTENE CONTI SM85","பென்டின் கன்டிஸ்னர் 85","","90.00","86.00","76.30","109427","GST 0%","FALSE","TRUE","Pcs"
"BA-10243","PANTENE CONTI TDC","பென்டின் கன்டிஸ்னர் 180","","180.00","175.00","154.00","11612","GST 0%","FALSE","TRUE","Pcs"
"BA-10243","PANTENE CONTI TDC","பென்டின் கன்டிஸ்னர் 180","","185.00","180.00","165.50","100955","GST 0%","FALSE","TRUE","Pcs"
"BA-10244","ARIEL COLOR 500`","ஏரியல் 500","","135.00","130.00","118.73","11613","GST 0%","FALSE","TRUE","Pcs"
"BA-10245","gillette m3 2","ஜில்லட் மார்ச்3 2","","260.00","252.00","207.31","11614","GST 0%","FALSE","TRUE","Pcs"
"BA-10246","PANTENE HFC4","பென்டின் HFC 4","","64.00","60.00","52.44","11615","GST 0%","FALSE","TRUE","Pcs"
"BA-10247","pantene lcc 200","20மிலிபென்டின் LC","","180.00","175.00","163.64","11616","GST 0%","FALSE","TRUE","Pcs"
"BA-10247","pantene lcc 200","20மிலிபென்டின் LC","","159.00","155.00","144.54","103415","GST 0%","FALSE","TRUE","Pcs"
"BA-10247","pantene lcc 200","20மிலிபென்டின் LC","","169.00","165.00","153.00","114627","GST 0%","FALSE","TRUE","Pcs"
"BA-10248","NAAVAL SAKKARAI 500","சக்கரை 500","","50.00","35.00","27.83","11617","GST 0%","FALSE","TRUE","Pcs"
"BA-10249","CHENNAI BROOM","CHENNAI BROOM","","120.00","90.00","74.00","11618","GST 0%","FALSE","TRUE","Pcs"
"BA-1025","SURF XL QW 500","சர்புஎக்சல்  500","","110.00","106.00","99.81","118544","GST 0%","FALSE","TRUE","Pcs"
"BA-10250","INDONOCIA BROOM","INDONOCIA BROOM","","125.00","115.00","92.00","11619","GST 0%","FALSE","TRUE","Pcs"
"BA-10251","HARD BRUSH","HARD BRUSH","","150.00","135.00","95.00","11620","GST 0%","FALSE","TRUE","Pcs"
"BA-10252","BLOCK BROOM","BLOCK BROOM","","180.00","125.00","75.00","11621","GST 0%","FALSE","TRUE","Pcs"
"BA-10253","BATHROOM BRUSH 1","BATHROOM BRUSH","","80.00","58.00","38.00","11622","GST 0%","FALSE","TRUE","Pcs"
"BA-10254","BATHROOM BRUSH 2","BATHROOM BRUSH","","95.00","40.00","24.00","11623","GST 0%","FALSE","TRUE","Pcs"
"BA-10255","BATHROOM BRUSH 3","BATHROOM BRUSH","","140.00","75.00","48.00","11624","GST 0%","FALSE","TRUE","Pcs"
"BA-10256","BATHROOM BRUSH 4","BATHROOM BRUSH","","120.00","70.00","40.00","11625","GST 0%","FALSE","TRUE","Pcs"
"BA-10257","MOP INDIA","MOP INDIA","","180.00","140.00","86.00","11626","GST 0%","FALSE","TRUE","Pcs"
"BA-10258","KSS AKSHAYA PONNI 25","KSS அட்சய பொன்னி 25","","1700.00","1440.00","1417.00","11627","GST 0%","FALSE","TRUE","Pcs"
"BA-10259","ZABREEN BASATI 1K","சப்ரின் பஸ்மதி 1கி","","140.00","116.00","111.00","11628","GST 0%","FALSE","TRUE","Pcs"
"BA-1026","LOREAL SHAMPOO OIL 6 RS.350","ரு.350/- லோரியல் ஷம்பூ OIL 6","","350.00","324.00","0.00","2080","GST 18%","FALSE","TRUE","Pcs"
"BA-10260","ZABREEN BASMATI 26","26கிச பாஸ்மதி","","1.00","1.00","0.00","","GST 0%","FALSE","FALSE","Pcs"
"BA-10261","sathyam vetti ver","சத்யம் வேர்","","30.00","29.00","22.00","11630","GST 0%","FALSE","TRUE","Pcs"
"BA-10262","SATHYAM AMAL OIL","சத்யம் ஆம்லா ஆயில்","","120.00","118.00","96.02","11631","GST 0%","FALSE","TRUE","Pcs"
"BA-10263","SATHYAM KARISALAKANNI OIL","சத்யம் கரிசலங்கன்னி","","125.00","123.00","100.00","11632","GST 0%","FALSE","TRUE","Pcs"
"BA-10264","FLAX SEED 200","ஆலி விதை 200","","90.00","80.00","50.00","11633","GST 0%","FALSE","TRUE","Pcs"
"BA-10265","APPLE WALNUT 100","100கி வாள்நட்","","200.00","182.00","154.00","11634","GST 0%","FALSE","TRUE","Pcs"
"BA-10266","SOCKS 50","சாக்ஸ் 50","","60.00","50.00","0.00","11635","GST 0%","FALSE","TRUE","Pcs"
"BA-10267","HIMA SHAMPOO AD 700ML","ஹிமா சாம்பூ AD 700","","425.00","405.00","263.00","11636","GST 0%","FALSE","TRUE","Pcs"
"BA-10268","OREO DIPPED","OREO DIPPED","","20.00","19.00","18.00","11638","GST 0%","FALSE","TRUE","Pcs"
"BA-10269","horlicks active R 500","ஹார்லிக்ஸ் ACTIVE R 500","","222.00","212.00","205.55","11642","GST 0%","FALSE","TRUE","Pcs"
"BA-1027","LOREAL SHAMPOO CLAY RS.450","ரு.450/- லோரியல் ஷம்பூ CLAY","","450.00","418.00","0.00","2081","GST 18%","FALSE","TRUE","Pcs"
"BA-10270","SSR POOJA","SSR POOJA","","8.00","7.00","3.50","11643","GST 0%","FALSE","TRUE","Pcs"
"BA-10271","PEDIASURE CHO 200","பிடியாசூர் சாக் 200","","455.00","430.00","404.00","11644","GST 0%","FALSE","TRUE","Pcs"
"BA-10272","SIMLAC NO2","சிம்லாக் NO2","","345.00","325.00","298.91","11645","GST 0%","FALSE","TRUE","Pcs"
"BA-10273","SIMLAC NO1","சிம்லாக் NO1","","345.00","325.00","298.91","11646","GST 0%","FALSE","TRUE","Pcs"
"BA-10274","NABATI PINK","நபடி பின்ங்","","10.00","9.00","8.00","11647","GST 0%","FALSE","TRUE","Pcs"
"BA-10275","AHSAN ATTAR 30ML","AHSAN ATTAR 30ML","","160.00","135.00","110.00","11648","GST 0%","FALSE","TRUE","Pcs"
"BA-10275","AHSAN ATTAR 30ML","AHSAN ATTAR 30ML","","180.00","160.00","135.00","122616","GST 0%","FALSE","TRUE","Pcs"
"BA-10276","AYUSH COOL SOap","ஆயுஸ் சோப்","","30.00","29.00","27.00","11653","GST 0%","FALSE","TRUE","Pcs"
"BA-10277","3ROSE 100G","3 ரோஸ் 100கி","","50.00","48.00","45.00","11654","GST 0%","FALSE","TRUE","Pcs"
"BA-10278","5050 JEERA","5050 JEERA","","10.00","9.50","9.09","11655","GST 0%","FALSE","TRUE","Pcs"
"BA-10279","HIMA YOUTH ETERNITY","HIMA YOUTH ETERNITY","","249.00","240.00","207.50","100000","GST 0%","FALSE","TRUE","Pcs"
"BA-1028","LOREAL SHAMPOO TP 5 RS.265","ரு.265/- லோரியல் ஷம்பூ TP 5","","265.00","247.00","0.00","2082","GST 18%","FALSE","TRUE","Pcs"
"BA-10280","HIMA ORANGE FEEL","HIMA ORANGE FEEL","","75.00","72.00","61.12","100001","GST 0%","FALSE","TRUE","Pcs"
"BA-10281","MILKYBAR CHO 5RS","மில்கி பார்","","5.00","5.00","4.48","100002","GST 0%","FALSE","TRUE","Pcs"
"BA-10282","NAN EXCELLAPRO","NAN EXCELLAPRO","","730.00","690.00","669.72","100003","GST 0%","FALSE","TRUE","Pcs"
"BA-10283","kundu milag\a new 500k","குண்டு மிளகா NEW 500","","1.00","1.00","0.00","","GST 0%","FALSE","FALSE","Pcs"
"BA-10284","KU","குண்டு மிளகா NEW 250","","120.00","65.00","60.00","100006","GST 0%","FALSE","TRUE","Pcs"
"BA-10285","NAIVEDA","NAIVEDYA","","72.00","68.00","56.00","100009","GST 0%","FALSE","TRUE","Pcs"
"BA-10286","CREAM CRACKER SMALL","கிரிம் கிராக்கர் S","","60.00","57.00","46.00","100010","GST 0%","FALSE","TRUE","Pcs"
"BA-10287","CANAAN  BLACK U/LADDU","உருன்டை","","10.00","10.00","8.30","100011","GST 0%","FALSE","TRUE","Pcs"
"BA-10288","MUNTHIRI BOLD 25G","முந்திரி BOLD 25கி","","30.00","24.00","22.00","100012","GST 0%","FALSE","TRUE","Pcs"
"BA-10289","gone mad choco","GONE MAD CHOCO","","50.00","48.00","41.00","100014","GST 0%","FALSE","TRUE","Pcs"
"BA-10289","gone mad choco","GONE MAD CHOCO","","60.00","57.00","47.00","119363","GST 0%","FALSE","TRUE","Pcs"
"BA-1029","LOREAL SHAMPOO FR 3X RS.265","ரு.265/- லோரியல் ஷம்பூ FR 3X","","265.00","247.00","0.00","2083","GST 18%","FALSE","TRUE","Pcs"
"BA-10290","sunrise 50","சன்ரைஸ் 50","","160.00","157.00","149.50","100016","GST 0%","FALSE","TRUE","Pcs"
"BA-10290","sunrise 50","சன்ரைஸ் 50","","130.00","126.00","84.11","113972","GST 0%","FALSE","TRUE","Pcs"
"BA-10291","lux spalash","லக்ஸ் 28","","28.00","27.00","26.00","100017","GST 0%","FALSE","TRUE","Pcs"
"BA-10292","MOOV 20G","20கி மூவ்","","121.00","120.00","109.82","100022","GST 0%","FALSE","TRUE","Pcs"
"BA-10292","MOOV 20G","20கி மூவ்","","110.00","108.00","100.00","116145","GST 0%","FALSE","TRUE","Pcs"
"BA-10293","A2B SOAN PAPDI CHO","SOAN PAPDI","","75.00","70.00","60.00","100024","GST 0%","FALSE","TRUE","Pcs"
"BA-10294","A2B SOAN PAPDI COCONUT","சொன் பப்டி","","70.00","70.00","60.00","100025","GST 0%","FALSE","TRUE","Pcs"
"BA-10295","A2B SOAN PAPDI ORANGE","SOAN PAPDI","","75.00","70.00","60.00","100026","GST 0%","FALSE","TRUE","Pcs"
"BA-10296","SARA PARUPPU 1K","சாரா பருப்பு 1கி","","2600.00","1525.00","1345.00","100028","GST 0%","FALSE","TRUE","Pcs"
"BA-10297","aTHTH PALAM BOLD 1K","அத்தி பழம் 1கி","","1500.00","1280.00","1080.00","100029","GST 0%","FALSE","TRUE","Pcs"
